Timestamp,Temp,Humidity,Sound
2024-01-01 00:00:00,27.02571160470948,47.76412065290842,44.07474989142303
2024-01-01 00:00:00,25.04612037618326,42.02170900978945,41.31791529264268
2024-01-01 00:00:00,25.970128582146096,48.0716424199036,37.56066605703437
2024-01-01 01:00:00,24.18410327709581,53.92340071850433,52.16480187883894
2024-01-01 01:00:00,25.66848569626031,51.19018276868194,50.16625082914175
2024-01-01 01:00:00,24.38155892582329,47.75425542885744,44.93271136038188
2024-01-01 02:00:00,24.468516181906605,58.11319816817621,48.09582730683468
2024-01-01 02:00:00,24.089317046136788,45.30860478658008,46.30975533756236
2024-01-01 02:00:00,20.730688795602745,52.29867214160589,42.78735376037344
2024-01-01 03:00:00,23.425094203495444,53.05031296382677,41.934151133617135
2024-01-01 03:00:00,25.121796695847024,56.919384558842125,48.94818984081051
2024-01-01 03:00:00,25.079771680759897,50.7908917053109,38.79824000734408
2024-01-01 04:00:00,22.932697243097603,52.8885356238288,46.95825678246527
2024-01-01 04:00:00,25.18227108370644,51.73207308849727,54.64441972706271
2024-01-01 04:00:00,25.90741901613389,51.001782700774605,35.94055758378244
2024-01-01 05:00:00,24.99825256594841,61.54556075621476,46.12442377196267
2024-01-01 05:00:00,26.20400177257264,43.8369227266023,42.21738774858824
2024-01-01 05:00:00,26.859628996961515,53.188856116825946,44.13581597591713
2024-01-01 06:00:00,23.7715138224868,47.84544528513179,47.41746888659755
2024-01-01 06:00:00,23.26051953182677,44.16113429823774,54.7077849287671
2024-01-01 06:00:00,23.91611921118376,51.13691984870552,46.72763267985937
2024-01-01 07:00:00,24.56782908926442,51.81361141001623,37.30369682731974
2024-01-01 07:00:00,22.639740628873284,45.542747423574056,32.88460852240104
2024-01-01 07:00:00,19.92510303714169,44.31088142602052,45.33437052409445
2024-01-01 08:00:00,26.174601947263284,47.88527034047688,44.04094207248276
2024-01-01 08:00:00,23.482868498968468,44.02024843330762,47.26972216989703
2024-01-01 08:00:00,24.558699739617804,53.71546554858476,47.901136270521214
2024-01-01 09:00:00,22.373519613067884,53.574299329501805,44.34032630787963
2024-01-01 09:00:00,25.156839822296828,47.04124790721669,47.82044315004028
2024-01-01 09:00:00,27.36318848504063,54.21137351147218,35.33268345163937
2024-01-01 10:00:00,26.6693455787146,52.67175291043836,47.16013650778478
2024-01-01 10:00:00,22.18237010547316,48.301979178098286,35.39849139594401
2024-01-01 10:00:00,22.10675933404492,45.78433259632794,45.98705822350044
2024-01-01 11:00:00,23.322117356425224,49.1878047666494,47.30372281999976
2024-01-01 11:00:00,26.199720908595943,47.697694678824014,41.9810825263669
2024-01-01 11:00:00,24.68421843598346,47.250049212092335,45.6174168604054
2024-01-01 12:00:00,22.922509934127387,44.31736811901911,49.31864720718019
2024-01-01 12:00:00,25.188379679364825,55.69266438596026,46.3773985960224
2024-01-01 12:00:00,25.73566928376025,49.08802439892008,50.24413451810467
2024-01-01 13:00:00,25.181143512503624,44.64848817720832,45.67007620650193
2024-01-01 13:00:00,22.30414692789919,52.04929036960703,44.69082335846525
2024-01-01 13:00:00,23.108959810741805,58.87902968561844,43.14323970123372
2024-01-01 14:00:00,22.192144670965856,45.414461433404895,43.34127201844351
2024-01-01 14:00:00,25.54716403063504,40.690505181813705,39.42324400210988
2024-01-01 14:00:00,24.088570311626345,42.27589245191541,46.359946274662285
2024-01-01 15:00:00,22.76153531758215,49.58199313841836,42.70694442542364
2024-01-01 15:00:00,24.211949717498687,54.9580312810072,48.95923625496943
2024-01-01 15:00:00,24.983375960052,44.20453322827838,46.492638579105616
2024-01-01 16:00:00,23.084022144878,48.6532999698472,51.77854152150903
2024-01-01 16:00:00,22.835385928072355,51.02018150208645,35.71568226455551
2024-01-01 16:00:00,20.170515274436344,39.50566818882001,38.2458957759782
2024-01-01 17:00:00,19.02300422984046,44.75245341630893,40.09682267018913
2024-01-01 17:00:00,21.75158315338412,50.56500324285596,37.23178361017759
2024-01-01 17:00:00,25.794894488034345,42.965766010132285,56.87881430400064
2024-01-01 18:00:00,28.174089109430525,50.34798862602906,51.913955181112
2024-01-01 18:00:00,22.679493678167493,47.77775882129605,43.53580869056647
2024-01-01 18:00:00,23.7145330863478,47.927363291182935,46.069994679075286
2024-01-01 19:00:00,25.32045636323573,52.27089879236156,44.50492656795535
2024-01-01 19:00:00,25.8674964821239,48.60235248525739,42.19665808209911
2024-01-01 19:00:00,23.622773018001403,48.544792132737655,39.99453239288392
2024-01-01 20:00:00,24.590202449290366,57.99948716677482,54.75344116376147
2024-01-01 20:00:00,23.528061261528435,46.53841725560265,41.74489147889207
2024-01-01 20:00:00,22.181105325743783,50.90214503295847,35.21226554217944
2024-01-01 21:00:00,23.75845022879925,51.62596935974517,43.45813353202101
2024-01-01 21:00:00,28.784315353287734,60.73594073328759,44.159176705632426
2024-01-01 21:00:00,23.109361581613,50.45517208918581,40.468486552509454
2024-01-01 22:00:00,21.2937456060416,53.93940411363284,45.42594711780532
2024-01-01 22:00:00,25.68042958189675,49.72840992525294,47.6589060791284
2024-01-01 22:00:00,23.183507521387863,61.24012003354044,36.47100326765793
2024-01-01 23:00:00,22.52796745979191,46.181802924186464,44.76482443705102
2024-01-01 23:00:00,25.26354726956328,41.71946109079112,44.703059040613205
2024-01-01 23:00:00,23.672968584461035,55.85195961278389,51.28790192257616
2024-01-02 00:00:00,25.58817801466779,52.7491883935219,50.78073264557833
2024-01-02 00:00:00,21.980190304800043,49.83999452748634,40.96096211998926
2024-01-02 00:00:00,20.72765970131088,57.50538920230012,40.66712153619221
2024-01-02 01:00:00,24.32995708436305,50.362812460434974,46.06456266116344
2024-01-02 01:00:00,24.979959574431792,50.17371923931923,44.436615814264535
2024-01-02 01:00:00,26.833102503914844,49.74369519208374,47.90119770631161
2024-01-02 02:00:00,25.158386349953293,46.880534008939975,53.26450143601633
2024-01-02 02:00:00,23.556474654869756,45.04936383613513,44.69996319426147
2024-01-02 02:00:00,21.699443108541026,53.728975454445965,46.88012803936996
2024-01-02 03:00:00,24.569228630979914,52.68789274742431,47.67386214813924
2024-01-02 03:00:00,26.251269293842544,56.3886967527753,51.02205926630411
2024-01-02 03:00:00,25.13637106551562,50.55961649589023,44.23969605254321
2024-01-02 04:00:00,23.470353456293783,54.00991165792045,44.46977144095116
2024-01-02 04:00:00,26.07018608976768,51.34309594891334,48.72348104581352
2024-01-02 04:00:00,21.74128679315884,47.56676909447624,40.00197216813186
2024-01-02 05:00:00,29.829147967761955,46.25461979139929,49.34036533556363
2024-01-02 05:00:00,25.24443186020717,44.37579431628411,40.36585154278941
2024-01-02 05:00:00,26.108980666918875,39.050576660218056,45.43994773961501
2024-01-02 06:00:00,23.82061105512651,52.31477680559326,43.14312149229789
2024-01-02 06:00:00,24.47733969328785,33.97110266617417,51.18581276657355
2024-01-02 06:00:00,23.61161738868941,54.68659219998766,43.38323457164824
2024-01-02 07:00:00,22.78962975627897,46.263679927412575,40.49326702146584
2024-01-02 07:00:00,28.92254874541468,47.32527169169008,42.751046637609726
2024-01-02 07:00:00,23.069005996508,48.44208705615655,42.40684919957222
2024-01-02 08:00:00,27.24504526947986,53.03468508295802,41.17457345524879
2024-01-02 08:00:00,26.571610491874427,54.57963055277544,42.19700754239093
2024-01-02 08:00:00,24.447261100105408,45.798187410347175,40.00460586832472
2024-01-02 09:00:00,22.524365624887835,58.60278661434111,46.74385907489967
2024-01-02 09:00:00,22.84957702167402,52.03495021656512,41.28058613718071
2024-01-02 09:00:00,23.077680013136547,49.00059329301212,49.48161651460977
2024-01-02 10:00:00,20.7563030736109,50.33333353126232,43.62707632500203
2024-01-02 10:00:00,24.855501502405705,49.29313739766864,44.53293675802899
2024-01-02 10:00:00,22.56806110038198,58.160570953762864,42.67888028725628
